geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01009719,183,174,175,198,222,180,206,53,52
E01009720,153,204,144,158,279,250,168,21,39
E01009721,211,154,289,266,277,211,237,66,187
E01009722,145,139,160,182,185,172,236,75,76
E01009723,136,170,133,130,225,237,152,36,39
E01009724,160,153,177,208,236,275,178,45,65
E01009725,203,217,198,179,240,152,142,51,57
E01009726,143,173,135,175,210,178,212,54,52
E01009727,142,194,169,140,244,235,157,30,42
E01009728,143,161,152,171,209,211,183,46,75
E01009729,179,200,194,199,216,188,183,97,114
E01009730,182,204,176,235,293,207,129,26,36
E01009731,177,163,218,248,288,218,129,37,88
E01009740,283,226,296,259,234,184,105,31,64
E01009741,291,250,543,385,296,189,163,68,106
E01009742,238,192,207,185,229,147,162,58,150
E01009743,290,289,217,242,257,166,166,64,104
E01009744,248,191,363,255,282,194,178,68,92
E01009745,179,188,184,236,272,225,220,63,146
E01009831,159,183,169,137,225,190,191,92,123
E01009832,238,252,177,184,239,183,136,71,170
E01009834,201,176,210,220,225,174,178,76,145
E01009836,322,202,299,239,243,220,142,42,125
E01009837,215,206,205,260,226,172,193,49,78
E01009845,135,168,119,104,221,235,250,114,175
E01009846,131,178,127,131,205,209,226,70,196
E01009847,132,193,103,154,247,190,238,71,137
E01009848,148,186,148,159,242,167,189,61,130
E01009849,146,216,186,178,248,203,188,51,125
E01009850,149,162,95,181,206,204,243,86,154
E01009851,124,158,107,151,220,236,217,81,144
E01009852,136,162,96,107,218,222,247,108,197
E01009853,107,98,90,126,158,178,237,119,274
E01009854,131,149,107,148,228,213,255,121,181
E01009855,148,169,121,139,203,228,280,108,236
E01009856,262,230,238,306,324,205,203,62,153
E01009857,221,207,195,242,236,171,188,66,87
E01009858,90,435,136,155,164,156,149,58,222
E01009859,189,178,143,191,258,213,206,89,149
E01009860,134,136,108,142,204,227,305,101,176
E01009903,145,140,89,167,200,207,236,105,169
E01009904,133,131,125,149,214,210,184,60,241
E01009905,130,144,167,165,220,197,189,77,100
E01009906,174,162,174,218,254,237,168,75,159
E01009907,151,175,213,161,250,187,151,36,144
E01009908,197,218,179,182,306,223,179,59,109
E01009909,116,147,141,136,209,173,187,91,162
E01009910,201,178,187,184,244,151,160,65,209
