geocode,female,male
W00000005,262,245
W00000006,166,157
W00000008,157,128
W00000009,222,204
W00000010,139,148
W00000011,148,143
W00000012,147,140
W00000013,225,192
W00000084,86,89
W00000086,127,101
W00000087,103,115
W00000088,154,126
W00000090,70,100
W00000100,127,127
W00000101,141,159
W00000102,136,144
W00000103,157,154
W00000104,151,144
W00000105,184,201
W00000106,159,168
W00000107,177,189
W00000108,255,251
W00000111,134,148
W00000112,130,141
W00000138,157,156
W00000141,144,143
W00000142,146,148
W00000156,118,134
W00000157,172,168
W00000158,178,186
W00000159,161,152
W00000160,141,135
W00000161,98,105
W00000162,141,121
W00000163,182,172
W00000164,137,108
W00009977,87,114
W00009978,137,137
W00009979,122,140
W00009980,119,110
W00009981,145,141
