geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01005320,407,304,337,257,197,158,116,36,101
E01005321,299,230,273,244,184,155,91,39,94
E01005322,221,195,214,155,170,154,81,28,49
E01005323,185,198,203,185,197,168,132,44,85
E01005324,216,225,203,140,223,161,111,68,122
E01005325,188,164,150,103,132,113,71,40,40
E01005326,592,560,591,380,227,232,112,72,242
E01005383,385,292,277,287,255,192,131,45,104
E01005386,211,217,164,179,207,152,118,55,85
E01005389,259,208,254,212,262,180,128,44,114
E01005406,141,157,97,155,229,226,214,71,124
E01005407,172,182,129,205,307,266,275,78,92
E01005408,184,193,164,217,308,235,238,92,140
E01005409,192,226,138,179,302,226,218,63,114
E01005413,191,216,140,191,316,221,184,78,128
E01005419,147,201,189,188,248,213,185,56,75
E01005427,477,413,361,314,187,138,57,25,49
E01005429,422,365,299,291,185,146,50,21,39
E01005430,504,443,412,382,244,186,98,48,77
E01005431,275,193,267,222,207,213,145,61,137
E01005440,124,138,141,133,228,228,193,43,106
E01005451,219,186,168,194,211,154,140,23,41
E01005744,149,158,170,164,198,172,194,60,173
E01005745,171,184,168,190,243,198,184,43,52
E01005746,106,128,109,158,169,216,226,88,218
E01005747,161,177,150,190,219,226,176,76,79
E01005748,121,169,111,111,248,197,256,115,208
E01005749,186,169,244,223,281,206,158,69,111
E01005752,208,226,160,185,236,154,132,45,131
E01005835,131,170,155,124,186,256,211,66,98
E01005837,193,181,208,218,241,243,162,61,81
E01005839,116,165,96,98,221,192,254,79,95
E01005841,186,185,138,182,216,166,202,88,175
E01005842,184,183,99,161,280,201,229,92,191
E01005843,154,155,158,170,213,261,225,63,111
E01005878,190,179,166,151,199,158,154,65,173
E01005879,135,160,125,163,193,168,156,77,131
E01005880,171,152,131,153,224,226,202,78,151
E01005881,130,143,90,100,188,220,223,62,122
E01005882,102,175,76,113,217,203,203,104,187
E01005883,148,170,101,126,224,223,297,90,157
E01005884,125,217,112,99,248,221,226,86,160
E01005885,124,150,104,132,213,202,164,57,240
E01005897,215,213,159,202,245,156,172,48,85
E01005898,164,194,95,169,255,219,252,107,148
E01005899,176,147,118,155,235,184,226,123,252
